Keyword,Name,Header_image,Rating,Rating_count,Price_range,Category,Detail_URL,Tags,Address,Located_in,Current_status,Next_status,Scraped_at,Open_hours,Latitude,Longitude,Plus_code,Website,Phone,Review_keyword1,Review_keyword2,Review_keyword3,Review_keyword4,Review_keyword5,Review_keyword6,Review_keyword7,Review_keyword8,Review_keyword9,Review_keyword10
Nashville - guitar repair,Guitar Build Workshop,https://lh5.googleusercontent.com/p/AF1QipOmCRQWKsOxZPbexhXXXgJQk-WvzCg5qyIue9Ey=w408-h408-k-no,5.0,30,,חנות גיטרות,https://www.google.com/maps/place/Guitar+Build+Workshop/data=!4m7!3m6!1s0x8864670361678981:0xf54a88c0640f4fbc!8m2!3d36.182009!4d-86.790364!16s%2Fg%2F11g81f1gkk!19sChIJgYlnYQNnZIgRvE8PZMCISvU?authuser=0&hl=iw&rclk=1," 
קנייה בחנות","1606 4th Ave N, Nashville, TN 37207, ארצות הברית",,המקום סגור,ייפתח ביום שבת בשעה 9:00,2023-09-03 22:32:19,יום ראשוןסגוריום שני(יום העבודה)סגור ייתכנו שינויים בשעותיום שלישיסגוריום רביעיסגוריום חמישיסגוריום שישיסגוריום שבת9:00–17:00,36.182009,-86.790364,"56J5+RV נשוויל, טנסי, ארצות הברית",http://guitarbuildworkshop.com/,+1 615-739-6572,,,,,,,,,,
Nashville - guitar repair,Nashville Custom House by Guitar Center Professional,https://lh5.googleusercontent.com/p/AF1QipPnQD-f4Da8Z3eiiRGvVdIdqZEpzSFxb1ovCIkT=w426-h240-k-no,4.6,10,,חנות מוזיקה,https://www.google.com/maps/place/Nashville+Custom+House+by+Guitar+Center+Professional/data=!4m7!3m6!1s0x88646523ba6122c7:0xbd28c5b4eaa6a369!8m2!3d36.1156373!4d-86.7672136!16s%2Fg%2F11h77v8lgy!19sChIJxyJhuiNlZIgRaaOm6rTFKL0?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף מחוץ לחנות
·
משלוחים","2810 Azalea Pl, Nashville, TN 37204, ארצות הברית",,פתוח,ייסגר בשעה 19:00,2023-09-03 22:32:22,יום ראשון11:00–19:00יום שני(יום העבודה)10:00–21:00 ייתכנו שינויים בשעותיום שלישי10:00–21:00יום רביעי11:00–19:00יום חמישי10:00–21:00יום שישי10:00–21:00יום שבת10:00–21:00,36.1156373,-86.7672136,"468M+74 נשוויל, טנסי, ארצות הברית",https://stores.guitarcenter.com/tn/nashville/915&source=4GOA5AJBA,+1 615-279-9424,,,,,,,,,,
Nashville - guitar repair,Green Hills Guitar Studio,https://lh5.googleusercontent.com/p/AF1QipOZF6p7tQMmFy5Xo9v4W6NJo8rLPC6ODQ0qTw9S=w408-h408-k-no,4.9,37,,מורה לגיטרה,https://www.google.com/maps/place/Green+Hills+Guitar+Studio/data=!4m7!3m6!1s0x886464775f4674a9:0xeb984567eb2a2dc5!8m2!3d36.1019026!4d-86.8181312!16s%2Fg%2F1pp2x854r!19sChIJqXRGX3dkZIgRxS0q62dFmOs?authuser=0&hl=iw&rclk=1," 
קבלת קהל במקום
·
שיעורים אונליין","4111 Hillsboro Pike Ste 203, Nashville, TN 37215, ארצות הברית",קומה 2 · Village Green,פתוח,ייסגר בשעה 19:00,2023-09-03 22:32:26,יום ראשון9:00–19:00יום שני(יום העבודה)9:00–21:00 ייתכנו שינויים בשעותיום שלישי9:00–21:00יום רביעי9:00–21:00יום חמישי9:00–21:00יום שישי9:00–18:00יום שבת9:00–18:00,36.1019026,-86.8181312,"452J+QP נשוויל, טנסי, ארצות הברית",http://www.greenhillsguitarstudio.com/,+1 615-397-1565,,,,,,,,,,
Nashville - guitar repair,"String Theory Guitar Repair, LLC",https://lh5.googleusercontent.com/p/AF1QipPfS828QLCLYYFtPmY0rC2bhrSjPuCMB45UgaB5=w408-h408-k-no,4.4,7,,חנות לתיקון כלי נגינה,"https://www.google.com/maps/place/String+Theory+Guitar+Repair,+LLC/data=!4m7!3m6!1s0x8864157f83595ee9:0x343fcb2d36554583!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11gmwv1q4m!19sChIJ6V5Zg38VZIgRg0VVNi3LPzQ?authuser=0&hl=iw&rclk=1",,,,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:32:30,יום ראשוןסגוריום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעיסגוריום חמישי10:00–18:00יום שישי10:00–18:00יום שבת9:00–12:00,46.423669,-129.9427086,,https://stringtheoryguitarrepair.com/repair-request,+1 615-415-5681,,,,,,,,,,
Nashville - guitar repair,Sam Ash Music Stores,https://lh5.googleusercontent.com/p/AF1QipNtiBm9vojzZl898B2SNuOzqAaA1NAYEBXHj1G_=w408-h306-k-no,4.8,"1,003",,חנות לכלי נגינה,https://www.google.com/maps/place/Sam+Ash+Music+Stores/data=!4m7!3m6!1s0x8864437802f0fa05:0x3f51435a27792a89!8m2!3d36.2934986!4d-86.6994233!16s%2Fg%2F1tdc1cks!19sChIJBfrwAnhDZIgRiSp5J1pDUT8?authuser=0&hl=iw&rclk=1," 
""They can fix it right !!! Right now.,""","1647 Gallatin Pike N, Madison, TN 37115, ארצות הברית",,פתוח,ייסגר בשעה 18:00,2023-09-03 22:32:34,יום ראשון12:00–18:00יום שני(יום העבודה)11:00–20:00 ייתכנו שינויים בשעותיום שלישי11:00–20:00יום רביעי11:00–20:00יום חמישי11:00–20:00יום שישי11:00–20:00יום שבת11:00–19:00,36.2934986,-86.6994233,"78V2+96 Madison, נשוויל, טנסי, ארצות הברית",https://locations.samash.com/tn/madison/45/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,+1 615-860-7475,,,,,,,,,,
Nashville - guitar repair,Nashville Used & New Music,https://lh5.googleusercontent.com/p/AF1QipMOCZNuTaUBUYQM_bk8nk3ZowTSHLTs_19wB3vv=w408-h306-k-no,4.4,581,,חנות לכלי נגינה משומשים,https://www.google.com/maps/place/Nashville+Used+%26+New+Music/data=!4m7!3m6!1s0x88646fc0d07eee27:0x3c9f19053f5a86d0!8m2!3d36.0644722!4d-86.7160889!16s%2Fg%2F1tg6qvs6!19sChIJJ-5-0MBvZIgR0IZaPwUZnzw?authuser=0&hl=iw&rclk=1," 
""My daughter plays Bari Sax at WKU and needed a repair for her next ...""","Fairlane Shopping Center, 4876 Nolensville Pk, Nashville, TN 37211, ארצות הברית",נמצא בתוך: Fairlane Shopping Center,פתוח,ייסגר בשעה 18:00,2023-09-03 22:32:38,יום ראשון11:00–18:00יום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבת10:00–18:00,36.0644722,-86.7160889,"377M+QH נשוויל, טנסי, ארצות הברית",http://nashvilleusedandnewmusic.com/,+1 615-832-7450,,,,,,,,,,
Nashville - guitar repair,"Caldwell Guitars Nashville (New, Used, and Vintage)",https://lh5.googleusercontent.com/p/AF1QipOC5-Rqm-2qn9k2PpceJhB4XQmuIQ85JNW0SJIR=w426-h240-k-no,5.0,11,,חנות לכלי נגינה,"https://www.google.com/maps/place/Caldwell+Guitars+Nashville+%28New,+Used,+and+Vintage%29/data=!4m7!3m6!1s0x886467652499f65d:0xd928fdb45ed31019!8m2!3d36.1761677!4d-86.7542112!16s%2Fg%2F11pz8s9rz4!19sChIJXfaZJGVnZIgRGRDTXrT9KNk?authuser=0&hl=iw&rclk=1"," 
קנייה בחנות","933 Woodland St, Nashville, TN 37206, ארצות הברית",,המקום סגור,ייפתח ביום יום ד׳ בשעה 12:00,2023-09-03 22:32:42,יום ראשוןסגוריום שני(יום העבודה)סגור ייתכנו שינויים בשעותיום שלישיסגוריום רביעי12:00–17:00יום חמישי12:00–17:00יום שישי12:00–17:00יום שבת12:00–17:00,36.1761677,-86.7542112,"56GW+F8 נשוויל, טנסי, ארצות הברית",http://caldwellguitarsnashville.com/,+1 629-256-6092,,,,,,,,,,
Nashville - guitar repair,Artisan Guitars,https://lh5.googleusercontent.com/p/AF1QipMyAE-63qj0d-pUaV5xo_ciqDJEKL_bDZsSLtuF=w971-h240-k-no,4.6,72,,חנות גיטרות,https://www.google.com/maps/place/Artisan+Guitars/data=!4m7!3m6!1s0x88647ef6238c7437:0x9f36978c27c4cb29!8m2!3d35.9556281!4d-86.8753908!16s%2Fg%2F1v2jdn7t!19sChIJN3SMI_Z-ZIgRKcvEJ4yXNp8?authuser=0&hl=iw&rclk=1," 
""Artesonl guitars of Nashville was awesome!!!""","221 Spencer Creek Rd, Franklin, TN 37069, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:30,2023-09-03 22:32:45,יום ראשוןסגוריום שני(יום העבודה)9:30–16:00 ייתכנו שינויים בשעותיום שלישי9:30–16:00יום רביעי9:30–16:00יום חמישי9:30–16:00יום שישי9:30–16:00יום שבת9:30–13:00,35.9556281,-86.8753908,"X44F+7R פרנקלין, טנסי, ארצות הברית",https://artisanguitars.com/,+1 615-595-2544,,,,,,,,,,
Nashville - guitar repair,New Vintage Music,https://lh5.googleusercontent.com/p/AF1QipMDnwP986B5fASPYyRZ698oRQHoF7yZ7_XVAWgG=w408-h544-k-no,5.0,6,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/New+Vintage+Music/data=!4m7!3m6!1s0x886442a123601c33:0xba606489e1606a20!8m2!3d36.2474069!4d-86.7194307!16s%2Fg%2F11dftr6rbv!19sChIJMxxgI6FCZIgRIGpg4YlkYLo?authuser=0&hl=iw&rclk=1,,"1202 Coreland Dr Unit C, Madison, TN 37115, ארצות הברית",,המקום סגור,ייפתח ביום יום ג׳ בשעה 11:00,2023-09-03 22:32:49,יום ראשוןסגוריום שני(יום העבודה)סגור ייתכנו שינויים בשעותיום שלישי11:00–18:00יום רביעי11:00–18:00יום חמישי11:00–18:00יום שישי11:00–18:00יום שבת11:00–18:00,36.2474069,-86.7194307,"67WJ+X6 Madison, נשוויל, טנסי, ארצות הברית",http://newvintagemusic.net/,+1 615-927-6912,,,,,,,,,,
Nashville - guitar repair,Nashville Picks,https://lh5.googleusercontent.com/p/AF1QipOL7nd1wtjgXdlUW85LO6gGEjqorvzlhLUQwwod=w408-h306-k-no,5.0,94,,חנות לכלי נגינה,https://www.google.com/maps/place/Nashville+Picks/data=!4m7!3m6!1s0x88644ea5eafddcfb:0x9444b652091fa9c5!8m2!3d36.169978!4d-86.7881288!16s%2Fg%2F11bw8f0h29!19sChIJ-9z96qVOZIgRxakfCVK2RJQ?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות","Farmers Market, 900 Rosa L Parks Blvd, Nashville, TN 37208, ארצות הברית",,המקום ייסגר בקרוב,15:00  ייפתח ביום יום ו׳ בשעה 10:00,2023-09-03 22:32:53,יום ראשון10:00–15:00יום שני(יום העבודה)סגור ייתכנו שינויים בשעותיום שלישיסגוריום רביעיסגוריום חמישיסגוריום שישי10:00–15:00יום שבת10:00–15:00,36.169978,-86.7881288,"5696+XP נשוויל, טנסי, ארצות הברית",http://www.nashvillepicks.com/,+1 888-370-5132,,,,,,,,,,
Nashville - guitar repair,Cumberland Acoustic,https://lh5.googleusercontent.com/p/AF1QipOtVw5QArR67bPHGl7Ka8WYTlOxla4Hj1GNXM1O=w408-h306-k-no,4.9,20,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Cumberland+Acoustic/data=!4m7!3m6!1s0x886446ccda3b10fd:0xc335703f0d62b27c!8m2!3d36.3032978!4d-86.6337376!16s%2Fg%2F1td4qfmp!19sChIJ_RA72sxGZIgRfLJiDT9wNcM?authuser=0&hl=iw&rclk=1," 
""Best builders in Nashville!""","118 Midtown Ct f, Hendersonville, TN 37075, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:32:57,יום ראשוןסגוריום שני(יום העבודה)10:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–17:00יום רביעי10:00–17:00יום חמישי10:00–17:00יום שישי10:00–17:00יום שבתסגור,36.3032978,-86.6337376,"8938+8G הנדרסונוויל, טנסי, ארצות הברית",https://cumberlandacoustic.com/,+1 615-826-7890,,,,,,,,,,
Nashville - guitar repair,Retro Gear Shop,https://lh5.googleusercontent.com/p/AF1QipOl50DRXod6dJrXKUk7Ou9ULjDMe-UEJiBoIyFq=w408-h306-k-no,5.0,249,,חנות לכלי נגינה,https://www.google.com/maps/place/Retro+Gear+Shop/data=!4m7!3m6!1s0x8864673a82ec6987:0x3fe1998c9a25e1c6!8m2!3d36.1744964!4d-86.7504933!16s%2Fg%2F11sqr420nh!19sChIJh2nsgjpnZIgRxuElmoyZ4T8?authuser=0&hl=iw&rclk=1," 
איסוף מחוץ לחנות
·
משלוחים
·
ללא קנייה בחנות","218 S 11th St, Nashville, TN 37206, ארצות הברית",נמצא בתוך: Fatherland District,+1 615-589-8889,,2023-09-03 22:33:00,,36.1744964,-86.7504933,"56FX+QR נשוויל, טנסי, ארצות הברית",https://retrogearshop.com/,+1 615-589-8889,,,,,,,,,,
Nashville - guitar repair,Williams Fine Violins,https://lh5.googleusercontent.com/p/AF1QipP7HqdErw_0HDg15_SDZYTFMfySsiOJlFTj0vus=w408-h244-k-no,4.8,148,,חנות מוזיקה,https://www.google.com/maps/place/Williams+Fine+Violins/data=!4m7!3m6!1s0x8864669af8c801ef:0xe2adb689cdc0282!8m2!3d36.1622064!4d-86.6644681!16s%2Fg%2F1tfbz5xt!19sChIJ7wHI-JpmZIgRggLcnGjbKg4?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות","204 Donelson Pike, Nashville, TN 37214, ארצות הברית",,המקום סגור,ייפתח ביום יום ג׳ בשעה 10:00,2023-09-03 22:33:04,יום ראשוןסגוריום שני(יום העבודה)סגור שעות פתיחה בחגיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבת10:00–16:00,36.1622064,-86.6644681,"586P+V6 נשוויל, טנסי, ארצות הברית",http://www.williamsfineviolins.com/,+1 615-429-2927,,,,,,,,,,
Nashville - guitar repair,Richard Starkey Instr Repair,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ARMocTN7i060AwOAIcxFog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.683568&pitch=0&thumbfov=100,5.0,19,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Richard+Starkey+Instr+Repair/data=!4m7!3m6!1s0x88647fafb71a7273:0xed7311dbbbbf055c!8m2!3d35.9094357!4d-86.8707562!16s%2Fg%2F1xgrnp0m!19sChIJc3Iat69_ZIgRXAW_u9sRc-0?authuser=0&hl=iw&rclk=1,,"305 Highland Ave, Franklin, TN 37064, ארצות הברית",,+1 615-595-9304,,2023-09-03 22:33:08,,35.9094357,-86.8707562,"W45H+QM פרנקלין, טנסי, ארצות הברית",,+1 615-595-9304,,,,,,,,,,
Nashville - guitar repair,Ferg's Amp Shop,https://lh5.googleusercontent.com/p/AF1QipMc1VxyRUjPB2fL4Vol03chGH4B5eemmiBTFTcE=w408-h544-k-no,3.8,19,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Ferg%27s+Amp+Shop/data=!4m7!3m6!1s0x886465c15feab173:0xc4a4ede163e500e2!8m2!3d36.1551649!4d-86.7825589!16s%2Fg%2F1vmr2324!19sChIJc7HqX8FlZIgR4gDlY-HtpMQ?authuser=0&hl=iw&rclk=1,,"209 10th Ave S Suite 123, Nashville, TN 37203, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:33:12,יום ראשוןסגוריום שני(יום העבודה)10:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–17:00יום רביעי10:00–17:00יום חמישי10:00–17:00יום שישי10:00–17:00יום שבת10:00–12:00,36.1551649,-86.7825589,"5648+3X נשוויל, טנסי, ארצות הברית",,+1 615-385-8150,,,,,,,,,,
Nashville - guitar repair,The Violin Shop,https://lh5.googleusercontent.com/p/AF1QipM6_GR1vBd0Ogw_EDisWbPel7cUEDxjhg8bGjYb=w408-h306-k-no,4.9,127,,חנות כינורות,https://www.google.com/maps/place/The+Violin+Shop/data=!4m7!3m6!1s0x8864883f31b7460b:0xd9c2d01773ef3f0d!8m2!3d36.1245758!4d-86.7760975!16s%2Fg%2F1tfscl3v!19sChIJC0a3MT-IZIgRDT_vcxfQwtk?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף מחוץ לחנות","2504 8th Ave S, Nashville, TN 37204, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:33:15,יום ראשוןסגוריום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבת10:00–18:00,36.1245758,-86.7760975,"46FF+RH נשוויל, טנסי, ארצות הברית",http://www.theviolinshop.com/,+1 615-662-1570,,,,,,,,,,
Nashville - guitar repair,Shiloh Music,https://lh5.googleusercontent.com/p/AF1QipOPpd-DBWxijff8uju6A5wjuqg7PPqrwqT75uCN=w426-h240-k-no,4.7,191,,חנות לכלי נגינה,https://www.google.com/maps/place/Shiloh+Music/data=!4m7!3m6!1s0x88643e1137030ea1:0x51ebac2dd28e1acf!8m2!3d36.2268939!4d-86.5148499!16s%2Fg%2F1tgh890f!19sChIJoQ4DNxE-ZIgRzxqO0i2s61E?authuser=0&hl=iw&rclk=1," 
""All kinds of repairs available. My go-to place for 25+ years..""","4056 N Mt Juliet Rd # A, Mt. Juliet, TN 37122, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:33:19,יום ראשוןסגוריום שני(יום העבודה)10:00–20:00 ייתכנו שינויים בשעותיום שלישי10:00–20:00יום רביעי10:00–20:00יום חמישי10:00–20:00יום שישי10:00–19:00יום שבת10:00–18:00,36.2268939,-86.5148499,"6FGP+Q3 Mt. Juliet, טנסי, ארצות הברית",http://www.shilohmusiccenter.com/,+1 615-758-9437,,,,,,,,,,
Nashville - guitar repair,Guitars To Be Played,https://lh5.googleusercontent.com/p/AF1QipMQp-mBs6tFvNO6Q_Ry1_SLmR2wneR9mPIzOTRE=w408-h272-k-no,5.0,30,,חנות גיטרות,https://www.google.com/maps/place/Guitars+To+Be+Played/data=!4m7!3m6!1s0x88646fbd2c34b0d3:0xffcd4e3ba189d2a6!8m2!3d36.1866405!4d-86.7852454!16s%2Fg%2F11ngss9y8q!19sChIJ07A0LL1vZIgRptKJoTtOzf8?authuser=0&hl=iw&rclk=1," 
משלוחים",,,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:00,2023-09-03 22:33:23,יום ראשוןסגוריום שני(יום העבודה)9:00–17:00 ייתכנו שינויים בשעותיום שלישי9:00–17:00יום רביעי9:00–17:00יום חמישי9:00–17:00יום שישי9:00–17:00יום שבתסגור,36.1866405,-86.7852454,,http://www.guitarstobeplayed.com/,+1 615-522-4255,,,,,,,,,,
Nashville - guitar repair,Blom Guitars,https://lh5.googleusercontent.com/p/AF1QipNIF3UTNwFiJcOdC0p5Kqe87-RUvykSQfKjsS9n=w426-h240-k-no,5.0,9,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Blom+Guitars/data=!4m7!3m6!1s0x88649afd37294acf:0x440119ec231bcb92!8m2!3d36.0125098!4d-87.0929171!16s%2Fg%2F1wk4dsvm!19sChIJz0opN_2aZIgRkssbI-wZAUQ?authuser=0&hl=iw&rclk=1,,"7137 Brush Creek Rd S, Fairview, TN 37062, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:00,2023-09-03 22:33:27,יום ראשוןסגוריום שני(יום העבודה)9:00–17:00 ייתכנו שינויים בשעותיום שלישי9:00–17:00יום רביעי9:00–17:00יום חמישי9:00–17:00יום שישי9:00–17:00יום שבת9:00–12:00,36.0125098,-87.0929171,"2W74+2R Fairview, טנסי, ארצות הברית",http://www.blomguitars.com/,+1 615-512-7553,,,,,,,,,,
Nashville - guitar repair,Nashville Music Co,https://lh5.googleusercontent.com/p/AF1QipPShPo4WEzDQ3e4gB69t3VF_Xsig8c6Lu956D9D=w493-h240-k-no,4.8,27,,חנות לכלי נגינה,https://www.google.com/maps/place/Nashville+Music+Co/data=!4m7!3m6!1s0x886464775f611551:0x9264b188cd88da3a!8m2!3d36.1019595!4d-86.8181302!16s%2Fg%2F1tx162g2!19sChIJURVhX3dkZIgROtqIzYixZJI?authuser=0&hl=iw&rclk=1," 
""Piccolos are notoriously difficult to fix, but he is willing to fix mine ...""","4111 Hillsboro Pike, Nashville, TN 37215, ארצות הברית",קומה -1 · Village Green,המקום סגור,ייפתח ביום יום ב׳ בשעה 11:00,2023-09-03 22:33:31,יום ראשוןסגוריום שני(יום העבודה)11:00–18:00 ייתכנו שינויים בשעותיום שלישי11:00–18:00יום רביעי11:00–18:00יום חמישי11:00–18:00יום שישי11:00–18:00יום שבת11:00–18:00,36.1019595,-86.8181302,"452J+QP נשוויל, טנסי, ארצות הברית",http://www.nashvillemusicco.com/,+1 615-292-5651,,,,,,,,,,
Nashville - guitar repair,Jeff's Guitar Repair,https://lh5.googleusercontent.com/p/AF1QipMEbiQO8CG58TsvFgkOAvwou25bL3EGVcpomhBI=w408-h306-k-no,5.0,12,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Jeff%27s+Guitar+Repair/data=!4m7!3m6!1s0x8864733ad056aaab:0xd3bf0804448baf87!8m2!3d35.9862191!4d-86.5925667!16s%2Fg%2F11h5q85qpv!19sChIJq6pW0DpzZIgRh6-LRAQIv9M?authuser=0&hl=iw&rclk=1," 
""I've lived in the Nashville area for a long time and worked ...""","544 Woodland Hills Dr, La Vergne, TN 37086, ארצות הברית",,פתוח,ייסגר בשעה 16:00,2023-09-03 22:33:34,יום ראשון14:00–16:00יום שני(יום העבודה)9:00–18:00 ייתכנו שינויים בשעותיום שלישי9:00–18:00יום רביעי9:00–18:00יום חמישי9:00–18:00יום שישי9:00–17:00יום שבת10:00–16:00,35.9862191,-86.5925667,"XCP4+FX La Vergne, טנסי, ארצות הברית",https://jeffsguitarrepair.com/,+1 615-948-8806,,,,,,,,,,
Nashville - guitar repair,Superior Music,https://lh5.googleusercontent.com/p/AF1QipM0u98FA7dLj9_ChD3t9tUKS-d8SlLF-PDVUWxC=w408-h271-k-no,4.6,55,,חנות מוזיקה,https://www.google.com/maps/place/Superior+Music/data=!4m7!3m6!1s0x886441b9c932a90f:0x53292598c88f1fa4!8m2!3d36.2407056!4d-86.6318174!16s%2Fg%2F1ttq2vc9!19sChIJD6kyyblBZIgRpB-PyJglKVM?authuser=0&hl=iw&rclk=1," 
""brought my jackson king V in for a new setup and a pedal, went ...""","3610 Old Hickory Blvd, Old Hickory, TN 37138, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:00,2023-09-03 22:33:38,יום ראשוןסגוריום שני(יום העבודה)9:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–17:00יום רביעי9:00–16:00יום חמישי9:00–16:00יום שישי9:00–16:00יום שבת9:00–16:00,36.2407056,-86.6318174,"69R9+77 Old Hickory, נשוויל, טנסי, ארצות הברית",https://www.superiormusic.com/,+1 615-847-9687,,,,,,,,,,
Nashville - guitar repair,Guitar Center,https://lh5.googleusercontent.com/p/AF1QipNdcfaPjiRbznBFlwctA95Ztu3TvJ2uKTRkxU_r=w408-h306-k-no,4.3,504,,חנות מוזיקה,https://www.google.com/maps/place/Guitar+Center/data=!4m7!3m6!1s0x88647bde2288926f:0x741d66c5a4d1b29!8m2!3d35.9638251!4d-86.803206!16s%2Fg%2F1vq75lmh!19sChIJb5KIIt57ZIgRKRtNWmzWQQc?authuser=0&hl=iw&rclk=1," 
""I recently moved to the Nashville area and am thrilled to find this ...""","8105 Moores Ln Suite 1400, Brentwood, TN 37027, ארצות הברית",,פתוח,ייסגר בשעה 19:00,2023-09-03 22:33:42,,35.9638251,-86.803206,"X57W+GP ברנטווד, טנסי, ארצות הברית",https://stores.guitarcenter.com/tn/brentwood/724?source=4GOA5AJBA,+1 615-371-5338,,,,,,,,,,
Nashville - guitar repair,LowEnd Bass Shop - Guitar shop,https://lh5.googleusercontent.com/p/AF1QipMqK6yUftMx_W7NKOc_t2daKZ_cFf4uKLTxGzao=w408-h306-k-no,5.0,26,,חנות לכלי נגינה,https://www.google.com/maps/place/LowEnd+Bass+Shop+-+Guitar+shop/data=!4m7!3m6!1s0x88647177133a753d:0x99ad4544ed9263de!8m2!3d35.9983338!4d-86.6732521!16s%2Fg%2F11h7d9ljv3!19sChIJPXU6E3dxZIgR3mOS7URFrZk?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות","6269 Pettus Rd, Cane Ridge, TN 37013, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 11:00,2023-09-03 22:33:46,יום ראשוןסגוריום שני(יום העבודה)11:00–16:00 ייתכנו שינויים בשעותיום שלישי11:00–16:00יום רביעי11:00–16:00יום חמישי11:00–16:00יום שישי11:00–16:00יום שבתסגור,35.9983338,-86.6732521,"X8XG+8M Cane Ridge, נשוויל, טנסי, ארצות הברית",http://www.lowendbassshop.com/,+1 615-691-0110,,,,,,,,,,
Nashville - guitar repair,Hime Amplification,https://lh5.googleusercontent.com/p/AF1QipP9jr0PPJ-lDHaC0Z4ydqnM_FyyLBUcXmXeSMFm=w408-h405-k-no,5.0,21,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Hime+Amplification/data=!4m7!3m6!1s0x886465e6aa45f9d1:0x476cfc07d5da7651!8m2!3d36.1275196!4d-86.7569613!16s%2Fg%2F11b7rnc4pf!19sChIJ0flFquZlZIgRUXba1Qf8bEc?authuser=0&hl=iw&rclk=1,,"2127 Utopia Ave, Nashville, TN 37211, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:33:49,יום ראשוןסגוריום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבתסגור,36.1275196,-86.7569613,"46HV+26 נשוויל, טנסי, ארצות הברית",https://www.himeamplification.com/,+1 615-562-0089,,,,,,,,,,
Nashville - guitar repair,Guitar Center,,4.3,438,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Guitar+Center/data=!4m7!3m6!1s0x8864430b5a2ac7c9:0x525243bdf43d51ed!8m2!3d36.3018052!4d-86.6972097!16s%2Fg%2F11j7vyn5pw!19sChIJyccqWgtDZIgR7VE99L1DUlI?authuser=0&hl=iw&rclk=1," 
""Spencer in the Repair Shop is the MAN!""","1000 Rivergate Pkwy Suite 1550, Goodlettsville, TN 37072, ארצות הברית",,פתוח,ייסגר בשעה 18:00,2023-09-03 22:33:53,יום ראשון12:00–18:00יום שני(יום העבודה)11:00–19:00 ייתכנו שינויים בשעותיום שלישי11:00–19:00יום רביעי11:00–19:00יום חמישי11:00–19:00יום שישי11:00–20:00יום שבת10:00–20:00,36.3018052,-86.6972097,,https://stores.guitarcenter.com/tn/goodlettsville/726?source=4GOA5AJBA,+1 615-851-8564,,,,,,,,,,
